event,gender,fighter1,fighter2,fight,winner,Method,Round,Time,Time format,duration
UFC Fight Night: Dern vs. Hill,1,Chase Hooper,Nick Fiore,UFC Fight Night: Dern vs. Hill: Chase Hooper v Nick Fiore,Chase Hooper,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Dern vs. Hill,0,Mackenzie Dern,Angela Hill,UFC Fight Night: Dern vs. Hill: Mackenzie Dern v Angela Hill,Mackenzie Dern,Decision - Unanimous,5.0,5.0,5 Rnd (5-5-5-5-5),25.0
UFC Fight Night: Dern vs. Hill,1,Emily Ducote,Loopy Godinez,UFC Fight Night: Dern vs. Hill: Emily Ducote v Loopy Godinez,Loopy Godinez,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Dern vs. Hill,1,Ilir Latifi,Rodrigo Nascimento,UFC Fight Night: Dern vs. Hill: Ilir Latifi v Rodrigo Nascimento,Rodrigo Nascimento,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Dern vs. Hill,1,Takashi Sato,Themba Gorimbo,UFC Fight Night: Dern vs. Hill: Takashi Sato v Themba Gorimbo,Themba Gorimbo,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Dern vs. Hill,1,Maheshate,Viacheslav Borshchev,UFC Fight Night: Dern vs. Hill: Maheshate v Viacheslav Borshchev,Viacheslav Borshchev,KO/TKO,2.0,2.6166666666666667,3 Rnd (5-5-5),7.616666666666667
UFC Fight Night: Dern vs. Hill,0,Karolina Kowalkiewicz,Vanessa Demopoulos,UFC Fight Night: Dern vs. Hill: Karolina Kowalkiewicz v Vanessa Demopoulos,Karolina Kowalkiewicz,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Rozenstruik vs. Almeida,0,Jessica-Rose Clark,Tainara Lisboa,UFC Fight Night: Rozenstruik vs. Almeida: Jessica-Rose Clark v Tainara Lisboa,Tainara Lisboa,Submission,3.0,4.333333333333333,3 Rnd (5-5-5),14.333333333333332
UFC Fight Night: Rozenstruik vs. Almeida,1,Anthony Smith,Johnny Walker,UFC Fight Night: Rozenstruik vs. Almeida: Anthony Smith v Johnny Walker,Johnny Walker,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Rozenstruik vs. Almeida,0,Ji Yeon Kim,Mandy Bohm,UFC Fight Night: Rozenstruik vs. Almeida: Ji Yeon Kim v Mandy Bohm,Mandy Bohm,Decision - Split,3.0,1.9166666666666663,3 Rnd (5-5-5),11.916666666666666
UFC Fight Night: Rozenstruik vs. Almeida,1,Tim Means,Alex Morono,UFC Fight Night: Rozenstruik vs. Almeida: Tim Means v Alex Morono,Alex Morono,Submission,2.0,2.15,3 Rnd (5-5-5),7.15
UFC Fight Night: Rozenstruik vs. Almeida,1,Carlos Ulberg,Ihor Potieria,UFC Fight Night: Rozenstruik vs. Almeida: Carlos Ulberg v Ihor Potieria,Carlos Ulberg,KO/TKO,1.0,2.15,3 Rnd (5-5-5),2.15
UFC Fight Night: Rozenstruik vs. Almeida,1,Daniel Rodriguez,Ian Machado Garry,UFC Fight Night: Rozenstruik vs. Almeida: Daniel Rodriguez v Ian Machado Garry,Ian Machado Garry,KO/TKO,1.0,2.95,3 Rnd (5-5-5),2.95
UFC Fight Night: Rozenstruik vs. Almeida,1,Karl Williams,Chase Sherman,UFC Fight Night: Rozenstruik vs. Almeida: Karl Williams v Chase Sherman,Karl Williams,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Rozenstruik vs. Almeida,1,Jairzinho Rozenstruik,Jailton Almeida,UFC Fight Night: Rozenstruik vs. Almeida: Jairzinho Rozenstruik v Jailton Almeida,Jailton Almeida,Submission,1.0,3.716666666666667,5 Rnd (5-5-5-5-5),3.716666666666667
UFC Fight Night: Rozenstruik vs. Almeida,1,Matt Brown,Court McGee,UFC Fight Night: Rozenstruik vs. Almeida: Matt Brown v Court McGee,Matt Brown,KO/TKO,1.0,4.15,3 Rnd (5-5-5),4.15
UFC Fight Night: Rozenstruik vs. Almeida,1,Cody Stamann,Douglas Silva de Andrade,UFC Fight Night: Rozenstruik vs. Almeida: Cody Stamann v Douglas Silva de Andrade,Douglas Silva de Andrade,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Rozenstruik vs. Almeida,1,Bryan Battle,Gabe Green,UFC Fight Night: Rozenstruik vs. Almeida: Bryan Battle v Gabe Green,Bryan Battle,KO/TKO,1.0,0.2333333333333333,3 Rnd (5-5-5),0.2333333333333333
UFC 288: Sterling vs. Cejudo,0,Marina Rodriguez,Virna Jandiroba,UFC 288: Sterling vs. Cejudo: Marina Rodriguez v Virna Jandiroba,Virna Jandiroba,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 288: Sterling vs. Cejudo,0,Jessica Andrade,Yan Xiaonan,UFC 288: Sterling vs. Cejudo: Jessica Andrade v Yan Xiaonan,Yan Xiaonan,KO/TKO,1.0,2.333333333333333,3 Rnd (5-5-5),2.333333333333333
UFC 288: Sterling vs. Cejudo,1,Aljamain Sterling,Henry Cejudo,UFC 288: Sterling vs. Cejudo: Aljamain Sterling v Henry Cejudo,Aljamain Sterling,Decision - Split,5.0,5.0,5 Rnd (5-5-5-5-5),25.0
UFC 288: Sterling vs. Cejudo,1,Phil Hawes,Ikram Aliskerov,UFC 288: Sterling vs. Cejudo: Phil Hawes v Ikram Aliskerov,Ikram Aliskerov,KO/TKO,1.0,2.1666666666666665,3 Rnd (5-5-5),2.1666666666666665
UFC 288: Sterling vs. Cejudo,1,Belal Muhammad,Gilbert Burns,UFC 288: Sterling vs. Cejudo: Belal Muhammad v Gilbert Burns,Belal Muhammad,Decision - Unanimous,5.0,5.0,5 Rnd (5-5-5-5-5),25.0
UFC 288: Sterling vs. Cejudo,1,Joseph Holmes,Claudio Ribeiro,UFC 288: Sterling vs. Cejudo: Joseph Holmes v Claudio Ribeiro,Claudio Ribeiro,KO/TKO,2.0,3.35,3 Rnd (5-5-5),8.35
UFC 288: Sterling vs. Cejudo,1,Kron Gracie,Charles Jourdain,UFC 288: Sterling vs. Cejudo: Kron Gracie v Charles Jourdain,Charles Jourdain,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 288: Sterling vs. Cejudo,1,Movsar Evloev,Diego Lopes,UFC 288: Sterling vs. Cejudo: Movsar Evloev v Diego Lopes,Movsar Evloev,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 288: Sterling vs. Cejudo,1,Braxton Smith,Parker Porter,UFC 288: Sterling vs. Cejudo: Braxton Smith v Parker Porter,Parker Porter,KO/TKO,1.0,2.1666666666666665,3 Rnd (5-5-5),2.1666666666666665
UFC 288: Sterling vs. Cejudo,1,Khaos Williams,Rolando Bedoya,UFC 288: Sterling vs. Cejudo: Khaos Williams v Rolando Bedoya,Khaos Williams,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 288: Sterling vs. Cejudo,1,Kennedy Nzechukwu,Devin Clark,UFC 288: Sterling vs. Cejudo: Kennedy Nzechukwu v Devin Clark,Kennedy Nzechukwu,Submission,2.0,2.466666666666667,3 Rnd (5-5-5),7.466666666666667
UFC 288: Sterling vs. Cejudo,1,Drew Dober,Matt Frevola,UFC 288: Sterling vs. Cejudo: Drew Dober v Matt Frevola,Matt Frevola,KO/TKO,1.0,4.133333333333334,3 Rnd (5-5-5),4.133333333333334
UFC Fight Night: Song vs. Simon,1,Caio Borralho,Michal Oleksiejczuk,UFC Fight Night: Song vs. Simon: Caio Borralho v Michal Oleksiejczuk,Caio Borralho,Submission,2.0,2.8166666666666664,3 Rnd (5-5-5),7.816666666666666
UFC Fight Night: Song vs. Simon,0,Hailey Cowan,Jamey-Lyn Horth,UFC Fight Night: Song vs. Simon: Hailey Cowan v Jamey-Lyn Horth,Jamey-Lyn Horth,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Song vs. Simon,1,Song Yadong,Ricky Simon,UFC Fight Night: Song vs. Simon: Song Yadong v Ricky Simon,Song Yadong,KO/TKO,5.0,1.1666666666666667,5 Rnd (5-5-5-5-5),21.166666666666668
UFC Fight Night: Song vs. Simon,1,Cody Durden,Charles Johnson,UFC Fight Night: Song vs. Simon: Cody Durden v Charles Johnson,Cody Durden,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Song vs. Simon,0,Stephanie Egger,Irina Alekseeva,UFC Fight Night: Song vs. Simon: Stephanie Egger v Irina Alekseeva,Irina Alekseeva,Submission,1.0,2.183333333333333,3 Rnd (5-5-5),2.183333333333333
UFC Fight Night: Song vs. Simon,1,Josh Quinlan,Trey Waters,UFC Fight Night: Song vs. Simon: Josh Quinlan v Trey Waters,Trey Waters,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Song vs. Simon,1,Journey Newson,Marcus McGhee,UFC Fight Night: Song vs. Simon: Journey Newson v Marcus McGhee,Marcus McGhee,Submission,2.0,2.05,3 Rnd (5-5-5),7.05
UFC Fight Night: Song vs. Simon,1,Rodolfo Vieira,Cody Brundage,UFC Fight Night: Song vs. Simon: Rodolfo Vieira v Cody Brundage,Rodolfo Vieira,Submission,2.0,1.4666666666666668,3 Rnd (5-5-5),6.466666666666667
UFC Fight Night: Song vs. Simon,1,Marcos Rogerio de Lima,Waldo Cortes-Acosta,UFC Fight Night: Song vs. Simon: Marcos Rogerio de Lima v Waldo Cortes-Acosta,Marcos Rogerio de Lima,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Song vs. Simon,1,Martin Buday,Jake Collier,UFC Fight Night: Song vs. Simon: Martin Buday v Jake Collier,Martin Buday,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Song vs. Simon,1,Julian Erosa,Fernando Padilla,UFC Fight Night: Song vs. Simon: Julian Erosa v Fernando Padilla,Fernando Padilla,KO/TKO,1.0,1.6833333333333331,3 Rnd (5-5-5),1.6833333333333331
UFC Fight Night: Pavlovich vs. Blaydes,1,Jeremiah Wells,Matthew Semelsberger,UFC Fight Night: Pavlovich vs. Blaydes: Jeremiah Wells v Matthew Semelsberger,Jeremiah Wells,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Pavlovich vs. Blaydes,1,Mohammed Usman,Junior Tafa,UFC Fight Night: Pavlovich vs. Blaydes: Mohammed Usman v Junior Tafa,Mohammed Usman,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Pavlovich vs. Blaydes,1,Sergei Pavlovich,Curtis Blaydes,UFC Fight Night: Pavlovich vs. Blaydes: Sergei Pavlovich v Curtis Blaydes,Sergei Pavlovich,KO/TKO,1.0,3.1333333333333333,5 Rnd (5-5-5-5-5),3.1333333333333333
UFC Fight Night: Pavlovich vs. Blaydes,1,Ricky Glenn,Christos Giagos,UFC Fight Night: Pavlovich vs. Blaydes: Ricky Glenn v Christos Giagos,Christos Giagos,KO/TKO,1.0,1.5833333333333337,3 Rnd (5-5-5),1.5833333333333337
UFC Fight Night: Pavlovich vs. Blaydes,1,Rani Yahya,Montel Jackson,UFC Fight Night: Pavlovich vs. Blaydes: Rani Yahya v Montel Jackson,Montel Jackson,KO/TKO,1.0,3.7,3 Rnd (5-5-5),3.7
UFC Fight Night: Pavlovich vs. Blaydes,1,Francis Marshall,William Gomis,UFC Fight Night: Pavlovich vs. Blaydes: Francis Marshall v William Gomis,William Gomis,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Pavlovich vs. Blaydes,1,Brad Tavares,Bruno Silva,UFC Fight Night: Pavlovich vs. Blaydes: Brad Tavares v Bruno Silva,Bruno Silva,KO/TKO,1.0,3.583333333333333,3 Rnd (5-5-5),3.583333333333333
UFC Fight Night: Pavlovich vs. Blaydes,1,Brady Hiestand,Batgerel Danaa,UFC Fight Night: Pavlovich vs. Blaydes: Brady Hiestand v Batgerel Danaa,Brady Hiestand,KO/TKO,3.0,4.35,3 Rnd (5-5-5),14.35
UFC Fight Night: Pavlovich vs. Blaydes,0,Karol Rosa,Norma Dumont,UFC Fight Night: Pavlovich vs. Blaydes: Karol Rosa v Norma Dumont,Norma Dumont,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Pavlovich vs. Blaydes,0,Iasmin Lucindo,Brogan Walker,UFC Fight Night: Pavlovich vs. Blaydes: Iasmin Lucindo v Brogan Walker,Iasmin Lucindo,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Pavlovich vs. Blaydes,1,Bobby Green,Jared Gordon,UFC Fight Night: Pavlovich vs. Blaydes: Bobby Green v Jared Gordon,Jared Gordon,Could Not Continue,1.0,4.583333333333333,3 Rnd (5-5-5),4.583333333333333
UFC Fight Night: Holloway vs. Allen,1,Edson Barboza,Billy Quarantillo,UFC Fight Night: Holloway vs. Allen: Edson Barboza v Billy Quarantillo,Edson Barboza,KO/TKO,1.0,2.6166666666666667,3 Rnd (5-5-5),2.6166666666666667
UFC Fight Night: Holloway vs. Allen,1,Bill Algeo,TJ Brown,UFC Fight Night: Holloway vs. Allen: Bill Algeo v TJ Brown,Bill Algeo,Submission,2.0,1.6666666666666663,3 Rnd (5-5-5),6.666666666666666
UFC Fight Night: Holloway vs. Allen,1,Dustin Jacoby,Azamat Murzakanov,UFC Fight Night: Holloway vs. Allen: Dustin Jacoby v Azamat Murzakanov,Azamat Murzakanov,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Holloway vs. Allen,0,Gillian Robertson,Piera Rodriguez,UFC Fight Night: Holloway vs. Allen: Gillian Robertson v Piera Rodriguez,Gillian Robertson,Submission,2.0,4.35,3 Rnd (5-5-5),9.35
UFC Fight Night: Holloway vs. Allen,0,Joselyne Edwards,Lucie Pudilova,UFC Fight Night: Holloway vs. Allen: Joselyne Edwards v Lucie Pudilova,Joselyne Edwards,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Holloway vs. Allen,0,Bruna Brasil,Denise Gomes,UFC Fight Night: Holloway vs. Allen: Bruna Brasil v Denise Gomes,Denise Gomes,KO/TKO,2.0,2.7,3 Rnd (5-5-5),7.7
UFC Fight Night: Holloway vs. Allen,1,Zak Cummings,Ed Herman,UFC Fight Night: Holloway vs. Allen: Zak Cummings v Ed Herman,Zak Cummings,KO/TKO,3.0,4.216666666666667,3 Rnd (5-5-5),14.216666666666669
UFC Fight Night: Holloway vs. Allen,1,Pedro Munhoz,Chris Gutierrez,UFC Fight Night: Holloway vs. Allen: Pedro Munhoz v Chris Gutierrez,Pedro Munhoz,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Holloway vs. Allen,1,Aaron Phillips,Gaston Bolanos,UFC Fight Night: Holloway vs. Allen: Aaron Phillips v Gaston Bolanos,Gaston Bolanos,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Holloway vs. Allen,1,Tanner Boser,Ion Cutelaba,UFC Fight Night: Holloway vs. Allen: Tanner Boser v Ion Cutelaba,Ion Cutelaba,KO/TKO,1.0,2.083333333333333,3 Rnd (5-5-5),2.083333333333333
UFC Fight Night: Holloway vs. Allen,1,Max Holloway,Arnold Allen,UFC Fight Night: Holloway vs. Allen: Max Holloway v Arnold Allen,Max Holloway,Decision - Unanimous,5.0,5.0,5 Rnd (5-5-5-5-5),25.0
UFC Fight Night: Holloway vs. Allen,1,Brandon Royval,Matheus Nicolau,UFC Fight Night: Holloway vs. Allen: Brandon Royval v Matheus Nicolau,Brandon Royval,KO/TKO,1.0,2.15,3 Rnd (5-5-5),2.15
UFC Fight Night: Holloway vs. Allen,1,Clay Guida,Rafa Garcia,UFC Fight Night: Holloway vs. Allen: Clay Guida v Rafa Garcia,Rafa Garcia,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Holloway vs. Allen,1,Lando Vannata,Daniel Zellhuber,UFC Fight Night: Holloway vs. Allen: Lando Vannata v Daniel Zellhuber,Daniel Zellhuber,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 287: Pereira vs. Adesanya 2,1,Shayilan Nuerdanbieke,Steve Garcia,UFC 287: Pereira vs. Adesanya 2: Shayilan Nuerdanbieke v Steve Garcia,Steve Garcia,KO/TKO,2.0,0.6,3 Rnd (5-5-5),5.6
UFC 287: Pereira vs. Adesanya 2,1,Alex Pereira,Israel Adesanya,UFC 287: Pereira vs. Adesanya 2: Alex Pereira v Israel Adesanya,Israel Adesanya,KO/TKO,2.0,4.35,5 Rnd (5-5-5-5-5),9.35
UFC 287: Pereira vs. Adesanya 2,1,Kevin Holland,Santiago Ponzinibbio,UFC 287: Pereira vs. Adesanya 2: Kevin Holland v Santiago Ponzinibbio,Kevin Holland,KO/TKO,3.0,3.2666666666666666,3 Rnd (5-5-5),13.266666666666666
UFC 287: Pereira vs. Adesanya 2,1,Ignacio Bahamondes,Trey Ogden,UFC 287: Pereira vs. Adesanya 2: Ignacio Bahamondes v Trey Ogden,Ignacio Bahamondes,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 287: Pereira vs. Adesanya 2,1,Chris Curtis,Kelvin Gastelum,UFC 287: Pereira vs. Adesanya 2: Chris Curtis v Kelvin Gastelum,Kelvin Gastelum,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 287: Pereira vs. Adesanya 2,1,Gerald Meerschaert,Joe Pyfer,UFC 287: Pereira vs. Adesanya 2: Gerald Meerschaert v Joe Pyfer,Joe Pyfer,KO/TKO,1.0,3.25,3 Rnd (5-5-5),3.25
UFC 287: Pereira vs. Adesanya 2,0,Michelle Waterson-Gomez,Luana Pinheiro,UFC 287: Pereira vs. Adesanya 2: Michelle Waterson-Gomez v Luana Pinheiro,Luana Pinheiro,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 287: Pereira vs. Adesanya 2,0,Cynthia Calvillo,Loopy Godinez,UFC 287: Pereira vs. Adesanya 2: Cynthia Calvillo v Loopy Godinez,Loopy Godinez,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 287: Pereira vs. Adesanya 2,1,Rob Font,Adrian Yanez,UFC 287: Pereira vs. Adesanya 2: Rob Font v Adrian Yanez,Rob Font,KO/TKO,1.0,2.95,3 Rnd (5-5-5),2.95
UFC 287: Pereira vs. Adesanya 2,1,Gilbert Burns,Jorge Masvidal,UFC 287: Pereira vs. Adesanya 2: Gilbert Burns v Jorge Masvidal,Gilbert Burns,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 287: Pereira vs. Adesanya 2,1,Raul Rosas Jr.,Christian Rodriguez,UFC 287: Pereira vs. Adesanya 2: Raul Rosas Jr. v Christian Rodriguez,Christian Rodriguez,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 287: Pereira vs. Adesanya 2,0,Jaqueline Amorim,Sam Hughes,UFC 287: Pereira vs. Adesanya 2: Jaqueline Amorim v Sam Hughes,Sam Hughes,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Vera vs. Sandhagen,1,Nate Landwehr,Austin Lingo,UFC Fight Night: Vera vs. Sandhagen: Nate Landwehr v Austin Lingo,Nate Landwehr,Submission,2.0,4.183333333333334,3 Rnd (5-5-5),9.183333333333334
UFC Fight Night: Vera vs. Sandhagen,1,Daniel Pineda,Tucker Lutz,UFC Fight Night: Vera vs. Sandhagen: Daniel Pineda v Tucker Lutz,Daniel Pineda,Submission,2.0,2.833333333333333,3 Rnd (5-5-5),7.833333333333334
UFC Fight Night: Vera vs. Sandhagen,1,Trevin Giles,Preston Parsons,UFC Fight Night: Vera vs. Sandhagen: Trevin Giles v Preston Parsons,Trevin Giles,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Vera vs. Sandhagen,0,Holly Holm,Yana Santos,UFC Fight Night: Vera vs. Sandhagen: Holly Holm v Yana Santos,Holly Holm,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Vera vs. Sandhagen,1,Steven Peterson,Lucas Alexander,UFC Fight Night: Vera vs. Sandhagen: Steven Peterson v Lucas Alexander,Lucas Alexander,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Vera vs. Sandhagen,1,Chidi Njokuani,Albert Duraev,UFC Fight Night: Vera vs. Sandhagen: Chidi Njokuani v Albert Duraev,Albert Duraev,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Vera vs. Sandhagen,1,Victor Altamirano,Vinicius Salvador,UFC Fight Night: Vera vs. Sandhagen: Victor Altamirano v Vinicius Salvador,Victor Altamirano,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Vera vs. Sandhagen,1,Marlon Vera,Cory Sandhagen,UFC Fight Night: Vera vs. Sandhagen: Marlon Vera v Cory Sandhagen,Cory Sandhagen,Decision - Split,5.0,5.0,5 Rnd (5-5-5-5-5),25.0
UFC Fight Night: Vera vs. Sandhagen,1,CJ Vergara,Daniel Lacerda,UFC Fight Night: Vera vs. Sandhagen: CJ Vergara v Daniel Lacerda,CJ Vergara,KO/TKO,2.0,4.066666666666666,3 Rnd (5-5-5),9.066666666666666
UFC Fight Night: Vera vs. Sandhagen,0,Andrea Lee,Maycee Barber,UFC Fight Night: Vera vs. Sandhagen: Andrea Lee v Maycee Barber,Maycee Barber,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 286: Edwards vs. Usman 3,1,Jake Hadley,Malcolm Gordon,UFC 286: Edwards vs. Usman 3: Jake Hadley v Malcolm Gordon,Jake Hadley,KO/TKO,1.0,1.0166666666666666,3 Rnd (5-5-5),1.0166666666666666
UFC 286: Edwards vs. Usman 3,0,Jennifer Maia,Casey O'Neill,UFC 286: Edwards vs. Usman 3: Jennifer Maia v Casey O'Neill,Jennifer Maia,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 286: Edwards vs. Usman 3,1,Leon Edwards,Kamaru Usman,UFC 286: Edwards vs. Usman 3: Leon Edwards v Kamaru Usman,Leon Edwards,Decision - Majority,5.0,5.0,5 Rnd (5-5-5-5-5),25.0
UFC 286: Edwards vs. Usman 3,1,Christian Leroy Duncan,Dusko Todorovic,UFC 286: Edwards vs. Usman 3: Christian Leroy Duncan v Dusko Todorovic,Christian Leroy Duncan,KO/TKO,1.0,1.8666666666666667,3 Rnd (5-5-5),1.8666666666666667
UFC 286: Edwards vs. Usman 3,1,Muhammad Mokaev,Jafel Filho,UFC 286: Edwards vs. Usman 3: Muhammad Mokaev v Jafel Filho,Muhammad Mokaev,Submission,3.0,4.533333333333333,3 Rnd (5-5-5),14.533333333333331
UFC 286: Edwards vs. Usman 3,0,Juliana Miller,Veronica Hardy,UFC 286: Edwards vs. Usman 3: Juliana Miller v Veronica Hardy,Veronica Hardy,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 286: Edwards vs. Usman 3,1,Sam Patterson,Yanal Ashmouz,UFC 286: Edwards vs. Usman 3: Sam Patterson v Yanal Ashmouz,Yanal Ashmouz,KO/TKO,1.0,1.25,3 Rnd (5-5-5),1.25
UFC 286: Edwards vs. Usman 3,1,Chris Duncan,Omar Morales,UFC 286: Edwards vs. Usman 3: Chris Duncan v Omar Morales,Chris Duncan,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 286: Edwards vs. Usman 3,1,Lerone Murphy,Gabriel Santos,UFC 286: Edwards vs. Usman 3: Lerone Murphy v Gabriel Santos,Lerone Murphy,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 286: Edwards vs. Usman 3,0,Joanne Wood,Luana Carolina,UFC 286: Edwards vs. Usman 3: Joanne Wood v Luana Carolina,Joanne Wood,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 286: Edwards vs. Usman 3,1,Marvin Vettori,Roman Dolidze,UFC 286: Edwards vs. Usman 3: Marvin Vettori v Roman Dolidze,Marvin Vettori,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 286: Edwards vs. Usman 3,1,Jai Herbert,Ludovit Klein,UFC 286: Edwards vs. Usman 3: Jai Herbert v Ludovit Klein,Ludovit Klein,Decision - Majority,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 286: Edwards vs. Usman 3,1,Justin Gaethje,Rafael Fiziev,UFC 286: Edwards vs. Usman 3: Justin Gaethje v Rafael Fiziev,Justin Gaethje,Decision - Majority,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 286: Edwards vs. Usman 3,1,Gunnar Nelson,Bryan Barberena,UFC 286: Edwards vs. Usman 3: Gunnar Nelson v Bryan Barberena,Gunnar Nelson,Submission,1.0,4.85,3 Rnd (5-5-5),4.85
UFC 286: Edwards vs. Usman 3,1,Jack Shore,Makwan Amirkhani,UFC 286: Edwards vs. Usman 3: Jack Shore v Makwan Amirkhani,Jack Shore,Submission,2.0,4.45,3 Rnd (5-5-5),9.45
UFC Fight Night: Yan vs. Dvalishvili,1,Vitor Petrino,Anton Turkalj,UFC Fight Night: Yan vs. Dvalishvili: Vitor Petrino v Anton Turkalj,Vitor Petrino,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Yan vs. Dvalishvili,1,Said Nurmagomedov,Jonathan Martinez,UFC Fight Night: Yan vs. Dvalishvili: Said Nurmagomedov v Jonathan Martinez,Jonathan Martinez,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Yan vs. Dvalishvili,1,Karl Williams,Lukasz Brzeski,UFC Fight Night: Yan vs. Dvalishvili: Karl Williams v Lukasz Brzeski,Karl Williams,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Yan vs. Dvalishvili,1,Petr Yan,Merab Dvalishvili,UFC Fight Night: Yan vs. Dvalishvili: Petr Yan v Merab Dvalishvili,Merab Dvalishvili,Decision - Unanimous,5.0,5.0,5 Rnd (5-5-5-5-5),25.0
UFC Fight Night: Yan vs. Dvalishvili,1,Victor Henry,Tony Gravely,UFC Fight Night: Yan vs. Dvalishvili: Victor Henry v Tony Gravely,Victor Henry,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Yan vs. Dvalishvili,1,Carlston Harris,Jared Gooden,UFC Fight Night: Yan vs. Dvalishvili: Carlston Harris v Jared Gooden,Carlston Harris,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC Fight Night: Yan vs. Dvalishvili,1,Sedriques Dumas,Josh Fremd,UFC Fight Night: Yan vs. Dvalishvili: Sedriques Dumas v Josh Fremd,Josh Fremd,Submission,2.0,3.0,3 Rnd (5-5-5),8.0
UFC Fight Night: Yan vs. Dvalishvili,1,Alexander Volkov,Alexandr Romanov,UFC Fight Night: Yan vs. Dvalishvili: Alexander Volkov v Alexandr Romanov,Alexander Volkov,KO/TKO,1.0,2.2666666666666666,3 Rnd (5-5-5),2.2666666666666666
UFC Fight Night: Yan vs. Dvalishvili,1,Mario Bautista,Guido Cannetti,UFC Fight Night: Yan vs. Dvalishvili: Mario Bautista v Guido Cannetti,Mario Bautista,Submission,1.0,3.3,3 Rnd (5-5-5),3.3
